"name","sku","stocks","is_active","price","colors","sizes"
"V-Train 2.0 Homme","VIBRAM-V-TRAIN 2.0-H-43-VERT","6","True","160.0","Vert","43"
"V-Train 2.0 Homme","VIBRAM-V-TRAIN 2.0-H-46-VERT","18","True","160.0","Vert","46"
"V-Train 2.0 Homme","VIBRAM-V-TRAIN 2.0-H-39-GRIS","25","True","160.0","Gris","39"
"V-Train 2.0 Homme","VIBRAM-V-TRAIN 2.0-H-40-GRIS","21","True","160.0","Gris","40"
"V-Train 2.0 Homme","VIBRAM-V-TRAIN 2.0-H-42-GRIS","15","True","160.0","Gris","42"
"V-Train 2.0 Homme","VIBRAM-V-TRAIN 2.0-H-43-GRIS","6","True","160.0","Gris","43"
"V-Train 2.0 Homme","VIBRAM-V-TRAIN 2.0-H-46-GRIS","18","True","160.0","Gris","46"
"V-Train 2.0 Femme","VIBRAM-V-TRAIN 2.0-F-35-NOIR","17","True","160.0","Noir","35"
"V-Train 2.0 Femme","VIBRAM-V-TRAIN 2.0-F-36-NOIR","22","True","160.0","Noir","36"
"V-Train 2.0 Femme","VIBRAM-V-TRAIN 2.0-F-38-NOIR","21","True","160.0","Noir","38"
"V-Train 2.0 Femme","VIBRAM-V-TRAIN 2.0-F-40-NOIR","14","True","160.0","Noir","40"
"V-Train 2.0 Femme","VIBRAM-V-TRAIN 2.0-F-35-GRIS","17","True","160.0","Gris","35"
"V-Train 2.0 Femme","VIBRAM-V-TRAIN 2.0-F-36-GRIS","22","True","160.0","Gris","36"
"V-Train 2.0 Femme","VIBRAM-V-TRAIN 2.0-F-38-GRIS","21","True","160.0","Gris","38"
"V-Train 2.0 Femme","VIBRAM-V-TRAIN 2.0-F-40-GRIS","14","True","160.0","Gris","40"
"V-Trek Homme","VIBRAM-V-TREK-H-40-NOIR","25","True","160.0","Noir","40"
"V-Trek Homme","VIBRAM-V-TREK-H-41-NOIR","22","True","160.0","Noir","41"
"V-Trek Homme","VIBRAM-V-TREK-H-43-NOIR","6","True","160.0","Noir","43"
"V-Trek Homme","VIBRAM-V-TREK-H-44-NOIR","12","True","160.0","Noir","44"
"V-Trek Homme","VIBRAM-V-TREK-H-45-NOIR","22","True","160.0","Noir","45"
"V-Trek Homme","VIBRAM-V-TREK-H-40-GRIS","25","True","160.0","Gris","40"
"V-Trek Homme","VIBRAM-V-TREK-H-41-GRIS","22","True","160.0","Gris","41"
"V-Trek Homme","VIBRAM-V-TREK-H-43-GRIS","6","True","160.0","Gris","43"
"V-Trek Homme","VIBRAM-V-TREK-H-44-GRIS","12","True","160.0","Gris","44"
"V-Trek Homme","VIBRAM-V-TREK-H-45-GRIS","22","True","160.0","Gris","45"
"V-Trek Femme","VIBRAM-V-TREK-F-36-NOIR","23","True","160.0","Noir","36"
"V-Trek Femme","VIBRAM-V-TREK-F-37-NOIR","10","True","160.0","Noir","37"
"V-Trek Femme","VIBRAM-V-TREK-F-39-NOIR","9","True","160.0","Noir","39"
"V-Trek Femme","VIBRAM-V-TREK-F-40-NOIR","20","True","160.0","Noir","40"
"V-Trek Femme","VIBRAM-V-TREK-F-42-NOIR","6","True","160.0","Noir","42"
"V-Trek Femme","VIBRAM-V-TREK-F-36-VIOLET","23","True","160.0","Violet","36"
"V-Trek Femme","VIBRAM-V-TREK-F-37-VIOLET","10","True","160.0","Violet","37"
"V-Trek Femme","VIBRAM-V-TREK-F-39-VIOLET","9","True","160.0","Violet","39"
"V-Trek Femme","VIBRAM-V-TREK-F-40-VIOLET","20","True","160.0","Violet","40"
"V-Trek Femme","VIBRAM-V-TREK-F-42-VIOLET","6","True","160.0","Violet","42"
"V-KUMO Femme","VIBRAM-V-KUMO-F-38-NOIR","15","True","120.0","Noir","38"
"V-KUMO Femme","VIBRAM-V-KUMO-F-39-NOIR","15","True","120.0","Noir","39"
"V-KUMO Femme","VIBRAM-V-KUMO-F-40-NOIR","24","True","120.0","Noir","40"
"V-KUMO Femme","VIBRAM-V-KUMO-F-41-NOIR","12","True","120.0","Noir","41"
"V-KUMO Femme","VIBRAM-V-KUMO-F-38-VERT","15","True","120.0","Vert","38"
"V-KUMO Femme","VIBRAM-V-KUMO-F-39-VERT","15","True","120.0","Vert","39"
"V-KUMO Femme","VIBRAM-V-KUMO-F-40-VERT","24","True","120.0","Vert","40"
"V-KUMO Femme","VIBRAM-V-KUMO-F-41-VERT","12","True","120.0","Vert","41"
"Spyridon EVO Homme","VIBRAM-SPYRIDON EVO-H-42-NOIR","12","True","135.0","Noir","42"
"Spyridon EVO Homme","VIBRAM-SPYRIDON EVO-H-43-NOIR","14","True","135.0","Noir","43"
"Spyridon EVO Homme","VIBRAM-SPYRIDON EVO-H-44-NOIR","5","True","135.0","Noir","44"
"Spyridon EVO Homme","VIBRAM-SPYRIDON EVO-H-45-NOIR","12","True","135.0","Noir","45"
"Spyridon EVO Homme","VIBRAM-SPYRIDON EVO-H-46-NOIR","11","True","135.0","Noir","46"
"Spyridon EVO Femme","VIBRAM-SPYRIDON EVO-F-35-NOIR","24","True","135.0","Noir","35"
"Spyridon EVO Femme","VIBRAM-SPYRIDON EVO-F-37-NOIR","24","True","135.0","Noir","37"
"Spyridon EVO Femme","VIBRAM-SPYRIDON EVO-F-38-NOIR","25","True","135.0","Noir","38"
"Spyridon EVO Femme","VIBRAM-SPYRIDON EVO-F-40-NOIR","15","True","135.0","Noir","40"
"V-Lynx Homme","VIBRAM-V-LYNX-H-39-NOIR","15","True","150.0","Noir","39"
"V-Lynx Homme","VIBRAM-V-LYNX-H-41-NOIR","25","True","150.0","Noir","41"
"V-Lynx Homme","VIBRAM-V-LYNX-H-42-NOIR","21","True","150.0","Noir","42"
"V-Lynx Homme","VIBRAM-V-LYNX-H-44-NOIR","18","True","150.0","Noir","44"
"V-Lynx Homme","VIBRAM-V-LYNX-H-47-NOIR","13","True","150.0","Noir","47"
"V-Lynx Homme","VIBRAM-V-LYNX-H-39-GRIS","15","True","150.0","Gris","39"
"V-Lynx Homme","VIBRAM-V-LYNX-H-41-GRIS","25","True","150.0","Gris","41"
"V-Lynx Homme","VIBRAM-V-LYNX-H-42-GRIS","21","True","150.0","Gris","42"
"V-Lynx Homme","VIBRAM-V-LYNX-H-44-GRIS","18","True","150.0","Gris","44"
"V-Lynx Homme","VIBRAM-V-LYNX-H-47-GRIS","13","True","150.0","Gris","47"
"V-Lynx Femme","VIBRAM-V-LYNX-F-35-NOIR","22","True","150.0","Noir","35"
"V-Lynx Femme","VIBRAM-V-LYNX-F-38-NOIR","16","True","150.0","Noir","38"
"V-Lynx Femme","VIBRAM-V-LYNX-F-39-NOIR","25","True","150.0","Noir","39"
"V-Lynx Femme","VIBRAM-V-LYNX-F-40-NOIR","10","True","150.0","Noir","40"
"V-Lynx Femme","VIBRAM-V-LYNX-F-35-GRIS","22","True","150.0","Gris","35"
"V-Lynx Femme","VIBRAM-V-LYNX-F-38-GRIS","16","True","150.0","Gris","38"
"V-Lynx Femme","VIBRAM-V-LYNX-F-39-GRIS","25","True","150.0","Gris","39"
"V-Lynx Femme","VIBRAM-V-LYNX-F-40-GRIS","10","True","150.0","Gris","40"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-40-NOIR","20","True","125.0","Noir","40"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-42-NOIR","24","True","125.0","Noir","42"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-43-NOIR","16","True","125.0","Noir","43"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-45-NOIR","12","True","125.0","Noir","45"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-46-NOIR","21","True","125.0","Noir","46"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-40-GRIS","20","True","125.0","Gris","40"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-42-GRIS","24","True","125.0","Gris","42"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-43-GRIS","16","True","125.0","Gris","43"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-45-GRIS","12","True","125.0","Gris","45"
"EL-X Knit Homme","VIBRAM-EL-X KNIT-H-46-GRIS","21","True","125.0","Gris","46"
"EL-X Knit Femme","VIBRAM-EL-X KNIT-F-37-NOIR","7","True","125.0","Noir","37"
"EL-X Knit Femme","VIBRAM-EL-X KNIT-F-39-NOIR","6","True","125.0","Noir","39"
"EL-X Knit Femme","VIBRAM-EL-X KNIT-F-40-NOIR","13","True","125.0","Noir","40"
"EL-X Knit Femme","VIBRAM-EL-X KNIT-F-42-NOIR","17","True","125.0","Noir","42"
"EL-X Knit Femme","VIBRAM-EL-X KNIT-F-37-GRIS","7","True","125.0","Gris","37"
"EL-X Knit Femme","VIBRAM-EL-X KNIT-F-39-GRIS","6","True","125.0","Gris","39"
"EL-X Knit Femme","VIBRAM-EL-X KNIT-F-40-GRIS","13","True","125.0","Gris","40"
"EL-X Knit Femme","VIBRAM-EL-X KNIT-F-42-GRIS","17","True","125.0","Gris","42"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-41-VERT","18","True","110.0","Vert","41"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-43-VERT","12","True","110.0","Vert","43"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-44-VERT","8","True","110.0","Vert","44"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-45-VERT","5","True","110.0","Vert","45"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-47-VERT","10","True","110.0","Vert","47"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-41-BLANC","18","True","110.0","Blanc","41"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-43-BLANC","12","True","110.0","Blanc","43"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-44-BLANC","8","True","110.0","Blanc","44"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-45-BLANC","5","True","110.0","Blanc","45"
"KOS Vintage Homme","VIBRAM-KOS VINTAGE-H-47-BLANC","10","True","110.0","Blanc","47"
"KMD sport","VIBRAM-KMD SPORT-U-38-JAUNE","11","True","120.0","Jaune","38"
"KMD sport","VIBRAM-KMD SPORT-U-39-JAUNE","21","True","120.0","Jaune","39"
"KMD sport","VIBRAM-KMD SPORT-U-40-JAUNE","13","True","120.0","Jaune","40"
"KMD sport","VIBRAM-KMD SPORT-U-41-JAUNE","13","True","120.0","Jaune","41"
"KMD sport","VIBRAM-KMD SPORT-U-42-JAUNE","7","True","120.0","Jaune","42"
"KMD sport","VIBRAM-KMD SPORT-U-43-JAUNE","7","True","120.0","Jaune","43"
"V street","VIBRAM-V STREET-U-39-NOIR","15","True","215.0","Noir","39"
"V street","VIBRAM-V STREET-U-41-NOIR","8","True","215.0","Noir","41"
"V street","VIBRAM-V STREET-U-42-NOIR","5","True","215.0","Noir","42"
"V street","VIBRAM-V STREET-U-44-NOIR","10","True","215.0","Noir","44"
"V street","VIBRAM-V STREET-U-45-NOIR","7","True","215.0","Noir","45"
"V street","VIBRAM-V STREET-U-39-GRIS","15","True","215.0","Gris","39"
"V street","VIBRAM-V STREET-U-41-GRIS","8","True","215.0","Gris","41"
"V street","VIBRAM-V STREET-U-42-GRIS","5","True","215.0","Gris","42"
"V street","VIBRAM-V STREET-U-44-GRIS","10","True","215.0","Gris","44"
"V street","VIBRAM-V STREET-U-45-GRIS","7","True","215.0","Gris","45"
"V street","VIBRAM-V STREET-U-39-BLANC","15","True","215.0","Blanc","39"
"V street","VIBRAM-V STREET-U-41-BLANC","8","True","215.0","Blanc","41"
"V street","VIBRAM-V STREET-U-42-BLANC","5","True","215.0","Blanc","42"
"V street","VIBRAM-V STREET-U-44-BLANC","10","True","215.0","Blanc","44"
"V street","VIBRAM-V STREET-U-45-BLANC","7","True","215.0","Blanc","45"
